ID,ANGER,TIMESTAMP
183,0.0045159394,"21-01-2017,08:16:14"
184,0.0044923923,"21-01-2017,08:16:15"
185,0.004469902,"21-01-2017,08:16:15"
186,0.004470447,"21-01-2017,08:16:15"
187,0.004464483,"21-01-2017,08:16:15"
188,0.004481212,"21-01-2017,08:16:15"
189,0.004445785,"21-01-2017,08:16:16"
190,0.004331673,"21-01-2017,08:16:16"
191,0.004093352,"21-01-2017,08:16:16"
192,0.0,"21-01-2017,08:16:16"
193,0.0,"21-01-2017,08:16:17"
194,0.0,"21-01-2017,08:16:17"
195,0.0,"21-01-2017,08:16:17"
196,0.0,"21-01-2017,08:16:17"
197,0.0,"21-01-2017,08:16:18"
198,0.12144651,"21-01-2017,08:16:27"
199,0.11884036,"21-01-2017,08:16:27"
200,0.12057235,"21-01-2017,08:16:27"
201,0.004781429,"21-01-2017,08:16:27"
202,0.0045026946,"21-01-2017,08:16:28"
203,0.004460104,"21-01-2017,08:16:28"
204,0.005394345,"21-01-2017,08:16:28"
205,0.007901016,"21-01-2017,08:16:28"
206,0.033121925,"21-01-2017,08:16:28"
207,0.010055548,"21-01-2017,08:16:29"
208,0.004572011,"21-01-2017,08:16:29"
209,0.004529741,"21-01-2017,08:16:29"
210,0.0051124576,"21-01-2017,08:16:29"
211,0.006134015,"21-01-2017,08:16:30"
212,0.004791087,"21-01-2017,08:16:30"
213,0.0044472353,"21-01-2017,08:16:30"
214,0.0045642657,"21-01-2017,08:16:30"
215,0.06188213,"21-01-2017,08:16:30"
216,0.047592305,"21-01-2017,08:16:31"
217,0.058794186,"21-01-2017,08:16:31"
218,0.07640146,"21-01-2017,08:16:31"
219,0.0933924,"21-01-2017,08:16:31"
220,0.08448854,"21-01-2017,08:16:32"
221,0.10419045,"21-01-2017,08:16:32"
222,0.09148511,"21-01-2017,08:16:32"
223,0.10620387,"21-01-2017,08:16:32"
224,0.04803961,"21-01-2017,08:16:32"
225,0.060605586,"21-01-2017,08:16:33"
226,0.023016104,"21-01-2017,08:16:33"
227,0.028985506,"21-01-2017,08:16:33"
228,0.0113561265,"21-01-2017,08:16:33"
229,0.007676393,"21-01-2017,08:16:34"
230,0.0050033815,"21-01-2017,08:16:34"
231,0.0046086195,"21-01-2017,08:16:34"
232,0.0044566477,"21-01-2017,08:16:34"
233,0.0044566477,"21-01-2017,08:16:34"
234,0.0044566477,"21-01-2017,08:16:35"
235,0.0044566477,"21-01-2017,08:16:35"
236,0.0044566477,"21-01-2017,08:16:35"
237,0.004451869,"21-01-2017,08:16:43"
238,0.0044180723,"21-01-2017,08:16:43"
239,0.0044387486,"21-01-2017,08:16:43"
240,0.0044710524,"21-01-2017,08:16:43"
241,0.004495109,"21-01-2017,08:16:44"
242,0.0039861826,"21-01-2017,08:16:44"
243,0.0,"21-01-2017,08:16:44"
244,0.0,"21-01-2017,08:16:44"
245,0.0,"21-01-2017,08:16:45"
246,0.0,"21-01-2017,08:16:45"
247,0.0,"21-01-2017,08:16:45"
248,0.0,"21-01-2017,08:16:55"
249,0.0,"21-01-2017,08:16:55"
250,0.0,"21-01-2017,08:16:55"
251,0.0,"21-01-2017,08:16:57"
252,0.0,"21-01-2017,08:16:57"
253,0.0,"21-01-2017,08:16:58"
254,0.0,"21-01-2017,08:16:58"
255,0.0,"21-01-2017,08:16:58"
256,0.011489765,"21-01-2017,08:17:02"
257,0.011489765,"21-01-2017,08:17:02"
258,0.0,"21-01-2017,08:17:04"
259,0.0,"21-01-2017,08:17:04"
260,0.0,"21-01-2017,08:17:04"
261,0.0,"21-01-2017,08:17:04"
262,0.0,"21-01-2017,08:17:04"
263,0.0,"21-01-2017,08:17:05"
264,0.0,"21-01-2017,08:17:05"
265,0.0,"21-01-2017,08:17:05"
266,0.0,"21-01-2017,08:17:05"
267,0.0,"21-01-2017,08:17:06"
268,0.0,"21-01-2017,08:17:06"
269,0.0,"21-01-2017,08:17:06"
270,0.0,"21-01-2017,08:17:06"
271,0.0,"21-01-2017,08:17:06"
272,0.0,"21-01-2017,08:17:07"
273,0.0,"21-01-2017,08:17:07"
274,0.0,"21-01-2017,08:17:07"
275,0.0,"21-01-2017,08:17:07"
276,0.0,"21-01-2017,08:17:08"
277,0.0,"21-01-2017,08:17:08"
278,0.0,"21-01-2017,08:17:08"
279,0.0,"21-01-2017,08:17:08"
280,0.0,"21-01-2017,08:17:08"
281,0.0,"21-01-2017,08:17:09"
282,0.0,"21-01-2017,08:17:09"
283,0.0,"21-01-2017,08:17:09"
284,0.0,"21-01-2017,08:17:09"
285,0.0,"21-01-2017,08:17:10"
286,0.004885154,"21-01-2017,08:17:10"
287,0.0052808914,"21-01-2017,08:17:10"
288,0.0018110897,"21-01-2017,08:17:10"
289,0.00091752183,"21-01-2017,08:17:10"
290,0.035404176,"21-01-2017,08:17:11"
291,0.028379029,"21-01-2017,08:17:11"
292,0.03958238,"21-01-2017,08:17:11"
293,0.003890194,"21-01-2017,08:17:11"
294,0.0041445643,"21-01-2017,08:17:12"
295,0.0042082514,"21-01-2017,08:17:12"
296,0.0038945072,"21-01-2017,08:17:12"
297,0.0032020689,"21-01-2017,08:17:12"
298,0.0025736652,"21-01-2017,08:17:12"
299,0.0022953255,"21-01-2017,08:17:13"
300,0.0024663564,"21-01-2017,08:17:13"
301,0.0029667707,"21-01-2017,08:17:13"
302,0.0034439506,"21-01-2017,08:17:13"
303,0.0034127312,"21-01-2017,08:17:14"
304,0.003730922,"21-01-2017,08:17:14"
305,0.0037914265,"21-01-2017,08:17:14"
306,0.0039731497,"21-01-2017,08:17:14"
307,0.0039928555,"21-01-2017,08:17:15"
308,0.0068337643,"21-01-2017,08:17:15"
309,0.032072425,"21-01-2017,08:17:15"
310,0.08476692,"21-01-2017,08:17:15"
311,0.010599599,"21-01-2017,08:17:15"
312,0.066579945,"21-01-2017,08:17:16"
313,0.12323569,"21-01-2017,08:17:16"
314,0.01284463,"21-01-2017,08:17:16"
315,0.005290367,"21-01-2017,08:17:16"
316,0.005290367,"21-01-2017,08:17:17"
317,0.005290367,"21-01-2017,08:17:17"
318,0.005290367,"21-01-2017,08:17:17"
319,0.005290367,"21-01-2017,08:17:17"
320,0.01096852,"21-01-2017,08:17:19"
321,0.028037906,"21-01-2017,08:17:19"
322,0.1931746,"21-01-2017,08:17:20"
323,0.09062903,"21-01-2017,08:17:20"
324,0.1874339,"21-01-2017,08:17:20"
325,0.03892525,"21-01-2017,08:17:20"
326,0.08521777,"21-01-2017,08:17:20"
327,0.012098293,"21-01-2017,08:17:21"
328,0.009788103,"21-01-2017,08:17:21"
329,0.005849334,"21-01-2017,08:17:21"
330,0.009029037,"21-01-2017,08:17:21"
331,0.26103896,"21-01-2017,08:17:22"
332,0.045925755,"21-01-2017,08:17:22"
333,0.04603024,"21-01-2017,08:17:22"
334,0.037278302,"21-01-2017,08:17:22"
335,0.16813163,"21-01-2017,08:17:23"
336,1.008028,"21-01-2017,08:17:23"
